"Year" "Country" "Country_code" "World_Region" "Purpose_of_trip" "Accommodation_type" "Number_of_trip's_participants" "Nights_spent" "Travel_agency" "Sample_weight" "Total_expenditure" "Expenditure_for_organiser" "Private_expenditure" "Expenditure_on_accommodation" "Restaurant_expenditures" "Expenditure_on_transport" "Expenditure_on_commodities"
"4476" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 1 5 "Yes" 98.05 6010 5151 859 0 500 0 359
"4477" 2023 "Italy" "ITA" "South_Europe" "Business" "Hotel" 2 2 "Yes" 90.33 2390 2390 0 0 0 0 0
"4478" 2023 "France" "FRA" "Western_Europe" "Private" "Not_rented" 4 7 "No" 99.66 4070 0 4070 0 2100 1600 370
"4479" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 2 13 "No" 123.41 1610 0 1610 500 1000 110 0
"4480" 2023 "Norway" "NOR" "North_Europe" "Private" "Not_rented" 2 3 "No" 100.34 2160 0 2160 0 1000 170 500
"4481" 2023 "Netherlands" "NLD" "Western_Europe" "Private" "Guesthouse" 1 14 "No" 97.94 4340 0 4340 2000 1000 1000 0
"4482" 2023 "Luxembourg" "LUX" "Western_Europe" "Private" "Not_rented" 1 5 "No" 109.98 3960 0 3960 0 2000 1500 301
"4483" 2023 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 5 20 "No" 105.27 2630 0 2630 0 600 1200 400
"4484" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 5 "No" 109.79 3960 0 3960 320 1500 850 1200
"4485" 2023 "Indonesia" "IDN" "Far_East_Asia" "Private" "Hotel" 6 17 "No" 119.33 24269 0 24269 5474 4453 14342 0
"4486" 2023 "Malta" "MLT" "South_Europe" "Private" "Hotel" 4 7 "No" 85.26 4010 0 4010 1200 1000 1000 463
"4487" 2023 "Slovakia" "SVK" "Eastern_Europe" "Private" "Private_accommodation" 1 11 "No" 100.23 9920 0 9920 1900 4000 1300 0
"4488" 2023 "Austria" "AUT" "Western_Europe" "Private" "Not_rented" 2 7 "No" 112.23 5390 0 5390 840 1000 1100 2400
"4489" 2023 "France" "FRA" "Western_Europe" "Business" "Not_rented" 2 4 "No" 124.18 5170 0 5170 0 200 4500 300
"4490" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 3 7 "No" 102.47 5910 0 5910 1500 1000 1950 1420
"4491" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 6 7 "Yes" 124.35 5310 4978 332 0 0 0 332
"4492" 2023 "Hungary" "HUN" "Eastern_Europe" "Private" "Hotel" 3 3 "Yes" 111.53 2170 2170 0 0 0 0 0
"4493" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 6 7 "Yes" 129.92 2630 2630 0 0 0 0 0
"4494" 2023 "Malta" "MLT" "South_Europe" "Private" "Hotel" 5 6 "Yes" 84.51 6280 5955 325 0 0 300 0
"4495" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 4 14 "Yes" 120.64 4560 4448 112 0 0 0 100
"4496" 2023 "Ukraine" "UKR" "Eastern_Europe" "Private" "Not_rented" 6 22 "No" 123.55 1730 0 1730 0 0 800 930
"4497" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 7 "Yes" 65.72 3080 2332 748 0 200 0 450
"4498" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 2 7 "Yes" 112.45 8100 8100 0 0 0 0 0
"4499" 2023 "United States of America" "USA" "North_America" "Private" "Hotel" 1 14 "Yes" 81.29 13526 10878 2648 0 0 120 1300
"4500" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 4 "No" 100.69 5290 0 5290 4743 300 247 0
"4501" 2023 "Croatia" "HRV" "South_Europe" "Private" "Guesthouse" 4 9 "No" 132.08 8450 0 8450 3604 1186 1400 949
"4502" 2023 "Greece" "GRC" "South_Europe" "Business" "Not_rented" 2 6 "No" 125.7 5300 0 5300 0 300 5000 0
"4503" 2023 "Latvia" "LVA" "North_Europe" "Business" "Hotel" 1 2 "No" 117.36 8390 0 8390 1301 641 3398 1500
"4504" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 7 "Yes" 115.16 2920 2920 0 0 0 0 0
"4505" 2023 "Greece" "GRC" "South_Europe" "Private" "Guesthouse" 4 6 "Yes" 71.82 7090 6025 1065 0 300 160 400
"4506" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 14 "Yes" 89.25 8330 2776 5554 3554 2000 0 0
"4507" 2023 "United Kingdom" "GBR" "North_Europe" "Business" "Hotel" 1 1 "Yes" 130.83 1420 1153 267 0 0 0 267
"4508" 2023 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 1 12 "No" 88.69 1980 0 1980 450 0 800 550
"4509" 2023 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 4 5 "No" 116.3 2160 0 2160 500 700 960 0
"4510" 2023 "Hungary" "HUN" "Eastern_Europe" "Private" "Agritourism_accommodation" 5 3 "No" 53 1370 0 1370 500 500 370 0
"4511" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 7 "Yes" 109.94 2560 2560 0 0 0 0 0
"4512" 2023 "Spain" "ESP" "South_Europe" "Private" "Not_rented" 2 7 "No" 124.47 4590 0 4590 0 1897 1774 200
"4513" 2023 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 1 13 "No" 115.52 2770 0 2770 0 2000 770 0
"4514" 2023 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 1 7 "Yes" 103.88 10584 9153 1431 0 0 0 1250
"4515" 2023 "France" "FRA" "Western_Europe" "Business" "Not_rented" 1 20 "No" 105.53 13660 0 13660 0 1400 12260 0
"4516" 2023 "Ireland" "IRL" "North_Europe" "Private" "Hotel" 2 7 "No" 126.95 3920 0 3920 1467 1323 1130 0
"4517" 2023 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 6 10 "No" 123.48 1780 0 1780 0 500 680 474
"4518" 2023 "Iceland" "ISL" "North_Europe" "Business" "Hotel" 1 7 "Yes" 130.34 7500 5232 2268 0 300 1500 0
"4519" 2023 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 5 10 "No" 125.53 9970 0 9970 3000 0 2000 2500
"4520" 2023 "Italy" "ITA" "South_Europe" "Private" "Hostel" 5 7 "No" 78.67 10947 0 10947 3000 1500 2000 1300
"4521" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 6 "Yes" 103.47 7690 7417 273 0 0 150 100
"4522" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 12 "No" 113.59 3890 0 3890 1500 1200 600 0
"4523" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 5 8 "Yes" 78.35 8970 7176 1794 0 0 1794 0
"4524" 2023 "Belgium" "BEL" "Western_Europe" "Business" "Private_accommodation" 1 20 "No" 75.99 2900 0 2900 1000 1500 400 0
"4525" 2023 "Italy" "ITA" "South_Europe" "Private" "Agritourism_accommodation" 4 11 "No" 127.16 5620 0 5620 2000 1000 1500 500
"4526" 2023 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 2 7 "Yes" 111.33 4360 4015 345 0 0 0 300
"4527" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 4 7 "No" 117.33 4850 0 4850 2000 500 1500 850
"4528" 2023 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 3 2 "No" 97.95 1520 0 1520 300 380 500 300
"4529" 2023 "Mauritius" "MUS" "South_Africa" "Private" "Hotel" 5 14 "Yes" 97.1 10090 3125 6965 3915 3050 0 0
"4530" 2023 "Italy" "ITA" "South_Europe" "Private" "Guesthouse" 1 8 "No" 110.85 7640 0 7640 2600 1400 1800 0
"4531" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 13 "Yes" 99.48 8850 8634 216 0 0 200 0
"4532" 2023 "Sweden" "SWE" "North_Europe" "Private" "Hotel" 6 20 "No" 110.26 8580 0 8580 4312 250 3950 68
"4533" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 20 "No" 113.93 2770 0 2770 1200 400 450 720
"4534" 2023 "United Kingdom" "GBR" "North_Europe" "Business" "Hotel" 3 4 "No" 110.57 2270 0 2270 800 800 600 70
"4535" 2023 "Sweden" "SWE" "North_Europe" "Business" "Agritourism_accommodation" 1 9 "No" 132.42 3880 0 3880 750 1500 1100 0
"4536" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Hotel" 1 2 "Yes" 70.73 3210 2615 595 0 0 0 200
"4537" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 3 7 "Yes" 88.01 13827 11176 2651 0 949 0 711
"4538" 2023 "Chile" "CHL" "South_America" "Private" "Hotel" 3 16 "Yes" 98.64 13176 7782 5394 2915 1696 0 304
"4539" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 3 6 "Yes" 65.47 6490 6490 0 0 0 0 0
"4540" 2023 "France" "FRA" "Western_Europe" "Private" "Not_rented" 1 3 "Yes" 88.82 2110 1760 350 0 100 250 0
"4541" 2023 "France" "FRA" "Western_Europe" "Private" "Guesthouse" 1 5 "Yes" 125.82 7150 3575 3575 0 0 2000 1000
"4542" 2023 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 5 7 "Yes" 107.15 4940 4333 607 0 500 107 0
"4543" 2023 "Switzerland" "CHE" "Western_Europe" "Private" "Not_rented" 2 12 "No" 125.36 2010 0 2010 600 800 610 0
"4544" 2023 "Albania" "ALB" "South_Europe" "Private" "Guesthouse" 6 5 "No" 65.94 3130 0 3130 1368 1022 740 0
"4545" 2023 "Sweden" "SWE" "North_Europe" "Private" "Not_rented" 1 14 "No" 95.03 8870 0 8870 0 3000 4150 400
"4546" 2023 "France" "FRA" "Western_Europe" "Business" "Hotel" 3 4 "No" 99.18 5490 0 5490 3000 600 1890 0
"4547" 2023 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 5 10 "No" 71.74 5070 0 5070 3000 500 1400 170
"4548" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 4 12 "Yes" 79.4 8850 7823 1027 0 0 0 900
"4549" 2023 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 2 15 "Yes" 94.25 5340 0 5340 0 450 4890 0
"4550" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Hotel" 3 4 "No" 121.97 15665 0 15665 1510 1200 700 10000
"4551" 2023 "Portugal" "PRT" "South_Europe" "Private" "Hotel" 6 8 "Yes" 94.16 6610 4790 1820 0 949 0 871
"4552" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 5 3 "No" 90.34 1710 0 1710 0 500 560 400
"4553" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 9 "Yes" 128.42 4060 2693 1367 0 60 100 710
"4554" 2023 "Netherlands" "NLD" "Western_Europe" "Business" "Agritourism_accommodation" 2 25 "No" 111.07 4300 0 4300 1500 1200 1000 0
"4555" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 6 "Yes" 117.59 5580 4464 1116 0 0 1000 0
"4556" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Hotel" 5 10 "No" 86.89 4780 0 4780 2000 1000 1780 0
"4557" 2023 "Netherlands" "NLD" "Western_Europe" "Business" "Hotel" 3 14 "No" 103.34 4130 0 4130 1400 600 1000 1100
"4558" 2023 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 6 22 "No" 131.3 1880 0 1880 0 500 900 480
"4559" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 4 "Yes" 103.09 4470 3052 1418 0 500 0 400
"4560" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 7 "Yes" 116.15 8140 6878 1262 0 300 174 520
"4561" 2023 "Montenegro" "MN" "South_Europe" "Private" "Guesthouse" 4 5 "No" 115 3230 0 3230 1100 1300 830 0
"4562" 2023 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 3 13 "Yes" 109.3 5700 5130 570 0 0 0 500
"4563" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 6 "Yes" 85.28 10641 10080 561 0 0 0 0
"4564" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 7 "No" 101.93 2020 0 2020 0 350 1100 400
"4565" 2023 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 2 8 "Yes" 120.82 5490 5054 436 0 0 0 0
"4566" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 20 "No" 100.6 4380 0 4380 1897 949 1000 200
"4567" 2023 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 2 10 "No" 47.12 4570 0 4570 1700 1500 600 400
"4568" 2023 "Turkey" "TUR" "South_Europe" "Business" "Hotel" 2 15 "Yes" 119.44 3540 3167 373 0 0 373 0
"4569" 2023 "Albania" "ALB" "South_Europe" "Private" "Guesthouse" 2 10 "No" 118.92 16332 0 16332 5000 4000 5000 0
"4570" 2023 "Slovakia" "SVK" "Eastern_Europe" "Private" "Hostel" 3 8 "Yes" 89.47 4030 2878 1152 0 300 0 852
"4571" 2023 "Ukraine" "UKR" "Eastern_Europe" "Private" "Hotel" 4 5 "No" 96.77 1780 0 1780 350 500 700 200
"4572" 2023 "Switzerland" "CHE" "Western_Europe" "Private" "Not_rented" 2 4 "No" 111.83 1470 0 1470 0 300 600 200
"4573" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 7 "Yes" 129.27 4230 3934 296 0 200 96 0
"4574" 2023 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 3 7 "Yes" 125.63 3430 3430 0 0 0 0 0
"4575" 2023 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 6 10 "No" 100.36 3230 0 3230 1000 1200 600 0
"4576" 2023 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 6 7 "Yes" 124.23 8690 8320 370 0 0 300 70
"4577" 2023 "Cyprus" "CYP" "South_Europe" "Private" "Hotel" 1 7 "Yes" 131.07 5430 5430 0 0 0 0 0
"4578" 2023 "France" "FRA" "Western_Europe" "Private" "Not_rented" 4 6 "No" 84.75 3810 0 3810 0 1400 2100 0
"4579" 2023 "Georgia" "GEO" "Near_East_Asia" "Private" "Private_accommodation" 5 7 "No" 74.25 2390 0 2390 500 1000 600 0
"4580" 2023 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 6 3 "No" 132.6 1790 0 1790 900 600 290 0
"4581" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 18 "No" 125.39 3770 0 3770 1800 1100 870 0
"4582" 2023 "Norway" "NOR" "North_Europe" "Private" "Other" 1 20 "No" 55.58 22249 0 22249 10000 5000 7000 249
"4583" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Business" "Hotel" 1 1 "Yes" 107.7 2450 2279 171 0 0 0 150
"4584" 2023 "Iceland" "ISL" "North_Europe" "Private" "Hotel" 4 19 "Yes" 120.14 14038 14038 0 0 0 0 0
"4585" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 5 "Yes" 108.61 6410 5594 816 0 0 200 616
"4586" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 3 16 "No" 73.91 3500 0 3500 100 1500 1000 900
"4587" 2023 "Ireland" "IRL" "North_Europe" "Private" "Not_rented" 4 20 "No" 117.54 1710 0 1710 0 0 800 910
"4588" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 9 "Yes" 112.28 4920 4920 0 0 0 0 0
"4589" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 20 "No" 109.32 4780 0 4780 1500 1500 1000 780
"4590" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 20 "No" 84.3 3470 0 3470 0 1500 1500 0
"4591" 2023 "France" "FRA" "Western_Europe" "Private" "Hotel" 2 10 "No" 118.34 4220 0 4220 1500 1000 1720 0
"4592" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 24 "No" 130.89 3740 0 3740 0 2500 800 0
"4593" 2023 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 2 10 "No" 123.77 5920 0 5920 2650 400 1000 1350
"4594" 2023 "Slovakia" "SVK" "Eastern_Europe" "Private" "Private_accommodation" 1 10 "No" 122.76 5680 0 5680 1000 2000 1000 1000
"4595" 2023 "Russia" "RUS" "Eastern_Europe" "Business" "Private_accommodation" 1 25 "Yes" 49.8 3270 3270 0 0 0 0 0
"4596" 2023 "Spain" "ESP" "South_Europe" "Business" "Private_accommodation" 3 3 "Yes" 102.88 1160 0 1160 600 300 260 0
"4597" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 5 6 "Yes" 75.76 2800 2800 0 0 0 0 0
"4598" 2023 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 5 6 "No" 88.02 2060 0 2060 0 0 1050 1010
"4599" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 6 "Yes" 84.76 4170 4003 167 0 0 0 167
"4600" 2023 "Hungary" "HUN" "Eastern_Europe" "Private" "Hotel" 6 3 "Yes" 68.72 3370 1671 1699 0 949 0 474
"4601" 2023 "Mexico" "MEX" "Australia_and_Oceania" "Private" "Hotel" 6 10 "Yes" 119.84 31777 31777 0 0 0 0 0
"4602" 2023 "Norway" "NOR" "North_Europe" "Private" "Hotel" 5 10 "Yes" 121.82 6470 6470 0 0 0 0 0
"4603" 2023 "Italy" "ITA" "South_Europe" "Private" "Agritourism_accommodation" 5 7 "No" 105.76 8150 0 8150 3500 3000 1200 450
"4604" 2023 "Malta" "MLT" "South_Europe" "Private" "Hotel" 4 9 "No" 114.59 5570 0 5570 2100 2000 350 350
"4605" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 24 "No" 109.15 3360 0 3360 1600 0 800 800
"4606" 2023 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 8 "No" 90.3 1880 0 1880 0 474 740 623
"4607" 2023 "Spain" "ESP" "South_Europe" "Private" "Not_rented" 4 6 "No" 116.45 1540 0 1540 240 500 520 0
"4608" 2023 "Slovakia" "SVK" "Eastern_Europe" "Private" "Hotel" 6 5 "No" 115.72 3250 0 3250 1800 700 750 0
"4609" 2023 "Latvia" "LVA" "North_Europe" "Private" "Guesthouse" 1 4 "No" 126.93 3030 0 3030 1620 900 500 10
"4610" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 5 4 "Yes" 99.22 6710 4765 1945 0 0 1380 400
"4611" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 4 7 "Yes" 107.2 5760 5349 411 0 0 100 100
"4612" 2023 "Estonia" "EST" "North_Europe" "Private" "Hotel" 5 3 "No" 125.72 3230 0 3230 1319 200 350 141
"4613" 2023 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 2 7 "Yes" 102.4 5840 5078 762 0 0 0 0
"4614" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 4 7 "Yes" 80.17 3360 3054 306 0 0 50 256
"4615" 2023 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 1 3 "Yes" 122.78 2350 0 2350 675 750 925 0
"4616" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 6 7 "Yes" 128.44 10809 8739 2070 0 0 644 900
"4617" 2023 "Norway" "NOR" "North_Europe" "Business" "Hotel" 2 14 "No" 75.08 2970 0 2970 1500 1300 170 0
"4618" 2023 "Norway" "NOR" "North_Europe" "Business" "Other" 2 8 "Yes" 106.11 2260 0 2260 182 58 1500 300
"4619" 2023 "Latvia" "LVA" "North_Europe" "Private" "Hotel" 2 4 "No" 100.08 1780 0 1780 300 300 800 380
"4620" 2023 "Albania" "ALB" "South_Europe" "Private" "Hotel" 4 7 "Yes" 83.48 3580 3468 112 0 0 100 0
"4621" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 7 "Yes" 117.12 4030 3335 695 0 0 0 695
"4622" 2023 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 5 6 "Yes" 81.14 5920 5083 837 0 200 120 517
"4623" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 3 14 "No" 115.72 1450 0 1450 0 700 400 150
"4624" 2023 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 2 1 "No" 111.76 4270 0 4270 1264 1010 500 1496
"4625" 2023 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 1 6 "Yes" 130.01 9750 7484 2266 0 1000 200 1066
"4626" 2023 "Hungary" "HUN" "Eastern_Europe" "Private" "Guesthouse" 3 6 "No" 107.45 1890 0 1890 500 600 160 550
"4627" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 7 "Yes" 100.03 4580 4089 491 0 0 0 400
"4628" 2023 "Austria" "AUT" "Western_Europe" "Private" "Hotel" 2 2 "No" 126.18 8980 0 8980 2000 1500 2500 1225
"4629" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 7 "Yes" 97.56 5150 5150 0 0 0 0 0
"4630" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 6 "Yes" 105.06 3160 2633 527 0 0 200 200
"4631" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Business" "Hotel" 2 3 "Yes" 124.9 1580 0 1580 1200 300 80 0
"4632" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 4 "Yes" 79.41 4430 4430 0 0 0 0 0
"4633" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 12 "Yes" 126.34 14168 13927 241 0 0 0 195
"4634" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 10 "No" 77.4 5520 0 5520 2100 1200 700 450
"4635" 2023 "Italy" "ITA" "South_Europe" "Private" "Agritourism_accommodation" 6 14 "No" 119.44 23461 0 23461 7304 9960 2412 2609
"4636" 2023 "Sri Lanka" "LKA" "Far_East_Asia" "Private" "Guesthouse" 5 15 "Yes" 118.37 29849 6824 23025 7808 3700 6600 1635
"4637" 2023 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 3 25 "No" 124.67 1970 0 1970 0 1500 470 0
"4638" 2023 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 2 12 "No" 96.76 2270 0 2270 0 1000 300 970
"4639" 2023 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 4 6 "Yes" 90.22 5230 4771 459 0 0 200 259
"4640" 2023 "Oman" "OMN" "Near_East_Asia" "Private" "Hotel" 4 7 "Yes" 114.35 26017 25560 457 0 0 457 0
"4641" 2023 "Iceland" "ISL" "North_Europe" "Private" "Not_rented" 4 14 "No" 125.99 4460 0 4460 0 2120 960 1020
"4642" 2023 "Austria" "AUT" "Western_Europe" "Private" "Not_rented" 6 10 "No" 119.25 1900 0 1900 0 1350 400 0
"4643" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 3 7 "No" 130.28 1710 0 1710 0 500 340 450
"4644" 2023 "Thailand" "THA" "Far_East_Asia" "Private" "Hotel" 5 13 "No" 98.25 15871 0 15871 5000 5000 5871 0
"4645" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 7 "Yes" 119.3 4720 2963 1757 0 1241 0 0
"4646" 2023 "Croatia" "HRV" "South_Europe" "Business" "Not_rented" 2 3 "No" 129.35 7800 0 7800 0 0 6500 500
"4647" 2023 "Sweden" "SWE" "North_Europe" "Business" "Hotel" 2 2 "Yes" 93.66 2930 2930 0 0 0 0 0
"4648" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 4 5 "Yes" 114.36 3460 865 2595 0 2000 595 0
"4649" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 5 7 "Yes" 92.51 7080 7080 0 0 0 0 0
"4650" 2023 "Slovakia" "SVK" "Eastern_Europe" "Business" "Hotel" 2 2 "No" 122.5 2420 0 2420 1350 250 800 20
"4651" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 1 7 "No" 96.75 7760 0 7760 3320 949 1237 237
"4652" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 3 7 "Yes" 109.31 10895 8758 2137 0 0 0 830
"4653" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 4 7 "Yes" 100.45 7970 7286 684 0 0 0 684
"4654" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 3 10 "Yes" 90.98 7700 7085 615 0 0 350 265
"4655" 2023 "Hungary" "HUN" "Eastern_Europe" "Private" "Not_rented" 4 12 "No" 105.19 2330 0 2330 0 100 1200 950
"4656" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 4 7 "Yes" 112.18 8410 7849 561 0 0 0 500
"4657" 2023 "Austria" "AUT" "Western_Europe" "Private" "Hotel" 4 7 "No" 111.07 25885 0 25885 15000 3500 1000 1700
"4658" 2023 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 1 6 "No" 113.35 4310 0 4310 2000 500 1200 610
"4659" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 1 7 "Yes" 117.76 5680 4773 907 0 0 150 757
"4660" 2023 "Sweden" "SWE" "North_Europe" "Business" "Not_rented" 1 3 "No" 105.48 2820 0 2820 0 150 2670 0
"4661" 2023 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 3 20 "No" 89.7 1480 0 1480 0 600 800 80
"4662" 2023 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 6 6 "No" 103.18 4010 0 4010 1100 900 1600 230
"4663" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 4 3 "Yes" 114.08 3090 2491 599 0 200 0 300
"4664" 2023 "Albania" "ALB" "South_Europe" "Private" "Hotel" 3 9 "Yes" 118.73 5540 5540 0 0 0 0 0
"4665" 2023 "Cyprus" "CYP" "South_Europe" "Private" "Hotel" 6 6 "Yes" 107.32 8480 5622 2858 0 1000 600 1050
"4666" 2023 "Italy" "ITA" "South_Europe" "Private" "Agritourism_accommodation" 3 11 "No" 79.21 12485 0 12485 7000 3000 2000 0
"4667" 2023 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 5 14 "No" 100.08 5640 0 5640 1200 1600 1450 400
"4668" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 3 5 "Yes" 58.15 4490 3741 749 0 300 0 0
"4669" 2023 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 2 7 "No" 117.76 9660 0 9660 3500 4000 700 0
"4670" 2023 "Portugal" "PRT" "South_Europe" "Private" "Private_accommodation" 3 6 "No" 117.91 4140 0 4140 1000 500 1650 400
"4671" 2023 "Croatia" "HRV" "South_Europe" "Private" "Guesthouse" 5 10 "No" 109.04 13149 0 13149 4000 5000 2000 500
"4672" 2023 "Germany" "DEU" "Western_Europe" "Business" "Guesthouse" 1 16 "Yes" 100.62 3160 0 3160 1050 1100 500 0
"4673" 2023 "France" "FRA" "Western_Europe" "Private" "Hotel" 6 5 "Yes" 126.57 4300 2519 1781 0 1000 250 531
"4674" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 2 "No" 80.89 1410 0 1410 600 200 610 0
"4675" 2023 "Israel" "ISR" "Near_East_Asia" "Private" "Hotel" 1 6 "No" 115.9 5340 0 5340 3433 500 1407 0
"4676" 2023 "Egypt" "EKY" "North_Africa" "Business" "Other" 2 17 "Unknown" 117.38 7280 0 7280 3000 1000 3000 280
"4677" 2023 "United Arab Emirates" "ARE" "Near_East_Asia" "Business" "Hotel" 1 4 "No" 117.17 4540 0 4540 500 650 2820 0
